trees,split_attr,accuracy
12,4,88.41463414634147
12,4,90.4471544715447
12,5,89.22764227642277
12,5,88.6178861788618
12,5,87.39837398373984
12,5,88.00813008130082
12,5,87.1951219512195
12,6,86.99186991869918
12,6,86.1788617886179
12,6,88.00813008130082
12,6,89.22764227642277
12,6,89.02439024390245
12,7,86.99186991869918
12,7,86.99186991869918
12,7,85.77235772357723
12,7,88.6178861788618
12,7,86.99186991869918
12,8,86.1788617886179
12,8,87.8048780487805
12,8,86.3821138211382
12,8,86.3821138211382
12,8,86.99186991869918
12,9,88.00813008130082
12,9,84.14634146341463
12,9,84.5528455284553
12,9,87.8048780487805
12,9,86.78861788617887
12,10,83.94308943089432
12,10,86.3821138211382
12,10,84.34959349593495
12,10,86.1788617886179
12,10,85.97560975609755
12,11,84.34959349593495
12,11,84.34959349593495
12,11,82.92682926829268
12,11,87.1951219512195
12,11,85.36585365853658
12,12,84.95934959349594
12,12,84.5528455284553
12,12,85.56910569105692
12,12,85.56910569105692
12,12,86.78861788617887
12,13,83.73983739837398
12,13,85.16260162601627
12,13,85.97560975609755
12,13,85.56910569105692
12,13,84.5528455284553
13,1,92.07317073170732
13,1,90.2439024390244
13,1,90.4471544715447
13,1,90.65040650406505
13,1,90.65040650406505
13,2,91.05691056910568
13,2,89.83739837398373
13,2,90.65040650406505
13,2,89.83739837398373
13,2,89.83739837398373
13,3,88.6178861788618
13,3,88.21138211382113
13,3,90.2439024390244
13,3,88.8211382113821
13,3,90.2439024390244
13,4,88.41463414634147
13,4,90.04065040650406
13,4,88.21138211382113
13,4,89.83739837398373
13,4,88.6178861788618
13,5,86.3821138211382
13,5,87.60162601626016
13,5,86.58536585365853
13,5,86.3821138211382
13,5,87.60162601626016
13,6,87.39837398373984
13,6,86.58536585365853
13,6,88.6178861788618
13,6,86.99186991869918
13,6,87.1951219512195
13,7,86.3821138211382
13,7,88.00813008130082
13,7,89.43089430894308
13,7,87.60162601626016
13,7,87.1951219512195
13,8,87.39837398373984
13,8,87.1951219512195
13,8,87.39837398373984
13,8,86.78861788617887
13,8,88.41463414634147
13,9,85.16260162601627
13,9,84.95934959349594
13,9,88.6178861788618
13,9,84.7560975609756
13,9,86.78861788617887
13,10,86.78861788617887
13,10,87.8048780487805
13,10,86.78861788617887
13,10,82.3170731707317
13,10,85.16260162601627
13,11,86.1788617886179
13,11,84.7560975609756
13,11,83.73983739837398
13,11,84.95934959349594
13,11,87.39837398373984
13,12,87.60162601626016
13,12,84.95934959349594
13,12,85.97560975609755
13,12,86.3821138211382
13,12,86.3821138211382
13,13,86.58536585365853
13,13,85.16260162601627
13,13,84.7560975609756
13,13,86.99186991869918
13,13,87.1951219512195
14,1,89.22764227642277
14,1,89.43089430894308
14,1,90.85365853658537
14,1,89.83739837398373
14,1,91.05691056910568
14,2,90.2439024390244
14,2,88.8211382113821
14,2,89.63414634146342
14,2,89.22764227642277
14,2,89.83739837398373
14,3,89.63414634146342
14,3,91.05691056910568
14,3,90.4471544715447
14,3,89.22764227642277
14,3,87.8048780487805
14,4,91.46341463414635
14,4,88.21138211382113
14,4,88.00813008130082
14,4,88.6178861788618
14,4,89.22764227642277
14,5,86.78861788617887
14,5,87.1951219512195
14,5,89.02439024390245
14,5,88.00813008130082
14,5,89.02439024390245
14,6,88.21138211382113
14,6,89.02439024390245
14,6,87.1951219512195
14,6,87.60162601626016
14,6,88.6178861788618
14,7,86.78861788617887
14,7,86.99186991869918
14,7,86.58536585365853
14,7,88.00813008130082
14,7,88.21138211382113
14,8,86.78861788617887
14,8,86.1788617886179
14,8,87.8048780487805
14,8,85.16260162601627
14,8,86.78861788617887
14,9,85.36585365853658
14,9,87.60162601626016
14,9,87.39837398373984
14,9,85.77235772357723
14,9,89.02439024390245
14,10,85.97560975609755
14,10,88.41463414634147
14,10,87.60162601626016
14,10,86.99186991869918
14,10,84.95934959349594
14,11,85.56910569105692
14,11,84.34959349593495
14,11,86.99186991869918
14,11,84.34959349593495
14,11,85.97560975609755
14,12,84.7560975609756
14,12,86.99186991869918
14,12,85.56910569105692
14,12,83.94308943089432
14,12,86.78861788617887
14,13,83.94308943089432
14,13,85.56910569105692
14,13,86.58536585365853
14,13,84.5528455284553
14,13,85.97560975609755
15,1,91.46341463414635
15,1,90.85365853658537
15,1,90.2439024390244
15,1,91.46341463414635
15,1,92.07317073170732
15,2,89.83739837398373
15,2,90.4471544715447
15,2,91.869918699187
15,2,90.2439024390244
15,2,90.65040650406505
15,3,90.04065040650406
15,3,91.05691056910568
15,3,89.43089430894308
15,3,90.2439024390244
15,3,89.43089430894308
15,4,90.4471544715447
15,4,88.21138211382113
15,4,91.26016260162602
15,4,89.22764227642277
15,4,89.63414634146342
15,5,89.43089430894308
15,5,89.83739837398373
15,5,87.39837398373984
15,5,88.6178861788618
15,5,88.8211382113821
15,6,88.21138211382113
15,6,87.8048780487805
15,6,90.85365853658537
15,6,87.60162601626016
15,6,88.6178861788618
15,7,87.8048780487805
15,7,85.56910569105692
15,7,85.36585365853658
15,7,85.16260162601627
15,7,88.21138211382113
15,8,86.58536585365853
15,8,86.3821138211382
15,8,86.3821138211382
15,8,87.39837398373984
15,8,84.14634146341463
15,9,86.3821138211382
15,9,84.95934959349594
15,9,85.97560975609755
15,9,87.1951219512195
15,9,88.21138211382113
15,10,83.53658536585365
15,10,87.8048780487805
15,10,85.77235772357723
15,10,87.39837398373984
15,10,88.21138211382113
15,11,84.34959349593495
15,11,86.3821138211382
15,11,85.77235772357723
15,11,88.00813008130082
15,11,88.41463414634147
15,12,85.77235772357723
15,12,87.60162601626016
15,12,86.3821138211382
15,12,85.97560975609755
15,12,85.77235772357723
15,13,85.36585365853658
15,13,84.14634146341463
15,13,86.3821138211382
15,13,85.97560975609755
15,13,85.36585365853658
16,1,89.02439024390245
16,1,88.8211382113821
16,1,89.43089430894308
16,1,92.27642276422763
16,1,91.869918699187
16,2,91.66666666666666
16,2,90.85365853658537
16,2,90.65040650406505
16,2,91.05691056910568
16,2,89.22764227642277
16,3,89.22764227642277
16,3,89.83739837398373
16,3,90.04065040650406
16,3,90.04065040650406
16,3,90.04065040650406
16,4,89.63414634146342
16,4,89.22764227642277
16,4,89.43089430894308
16,4,89.63414634146342
16,4,89.63414634146342
16,5,89.63414634146342
16,5,88.00813008130082
16,5,90.2439024390244
16,5,88.21138211382113
16,5,86.99186991869918
16,6,87.60162601626016
16,6,86.1788617886179
16,6,87.39837398373984
16,6,87.60162601626016
16,6,87.1951219512195
16,7,88.6178861788618
16,7,88.21138211382113
16,7,86.58536585365853
16,7,88.00813008130082
16,7,87.60162601626016
16,8,89.02439024390245
16,8,87.39837398373984
16,8,88.8211382113821
16,8,86.99186991869918
16,8,86.58536585365853
16,9,87.8048780487805
16,9,87.1951219512195
16,9,85.36585365853658
16,9,87.8048780487805
16,9,86.99186991869918
16,10,85.97560975609755
16,10,88.00813008130082
16,10,88.6178861788618
16,10,87.8048780487805
16,10,86.1788617886179
16,11,89.22764227642277
16,11,88.41463414634147
16,11,85.97560975609755
16,11,86.1788617886179
16,11,84.34959349593495
16,12,85.36585365853658
16,12,84.34959349593495
16,12,85.16260162601627
16,12,85.77235772357723
16,12,85.77235772357723
16,13,82.72357723577237
16,13,83.94308943089432
16,13,85.56910569105692
16,13,84.34959349593495
16,13,85.77235772357723
17,1,91.26016260162602
17,1,90.85365853658537
17,1,91.05691056910568
17,1,91.26016260162602
17,1,89.22764227642277
17,2,90.65040650406505
17,2,91.05691056910568
17,2,91.26016260162602
17,2,92.47967479674797
17,2,91.26016260162602
17,3,89.63414634146342
17,3,90.4471544715447
17,3,90.4471544715447
17,3,88.8211382113821
17,3,90.04065040650406
17,4,89.02439024390245
17,4,88.21138211382113
17,4,88.41463414634147
17,4,88.41463414634147
17,4,87.8048780487805
17,5,89.63414634146342
17,5,90.04065040650406
17,5,88.6178861788618
17,5,88.21138211382113
17,5,92.6829268292683
17,6,87.39837398373984
17,6,90.04065040650406
17,6,87.1951219512195
17,6,86.78861788617887
17,6,89.22764227642277
17,7,89.43089430894308
17,7,89.63414634146342
17,7,87.60162601626016
17,7,86.58536585365853
17,7,88.00813008130082
17,8,86.78861788617887
17,8,86.58536585365853
17,8,86.78861788617887
17,8,87.39837398373984
17,8,88.41463414634147
17,9,87.39837398373984
17,9,84.95934959349594
17,9,85.56910569105692
17,9,87.39837398373984
17,9,88.41463414634147
17,10,86.78861788617887
17,10,86.1788617886179
17,10,88.00813008130082
17,10,86.78861788617887
17,10,85.36585365853658
17,11,85.97560975609755
17,11,88.21138211382113
17,11,87.1951219512195
17,11,85.16260162601627
17,11,86.1788617886179
17,12,82.3170731707317
17,12,86.99186991869918
17,12,87.8048780487805
17,12,84.7560975609756
17,12,86.1788617886179
17,13,86.1788617886179
17,13,84.7560975609756
17,13,85.97560975609755
17,13,85.36585365853658
17,13,88.21138211382113
18,1,91.869918699187
18,1,90.04065040650406
18,1,91.46341463414635
18,1,90.04065040650406
18,1,88.6178861788618
18,2,90.4471544715447
18,2,89.02439024390245
18,2,91.05691056910568
18,2,89.83739837398373
18,2,90.4471544715447
18,3,90.2439024390244
18,3,89.83739837398373
18,3,91.05691056910568
18,3,88.41463414634147
18,3,89.63414634146342
18,4,89.63414634146342
18,4,89.43089430894308
18,4,89.43089430894308
18,4,87.39837398373984
18,4,89.22764227642277
18,5,88.6178861788618
18,5,88.8211382113821
18,5,89.43089430894308
18,5,86.3821138211382
18,5,88.8211382113821
18,6,86.1788617886179
18,6,89.43089430894308
18,6,89.02439024390245
18,6,90.65040650406505
18,6,87.8048780487805
18,7,88.00813008130082
18,7,89.02439024390245
18,7,85.77235772357723
18,7,88.00813008130082
18,7,87.60162601626016
18,8,86.99186991869918
18,8,89.43089430894308
18,8,87.39837398373984
18,8,86.58536585365853
18,8,89.22764227642277
18,9,88.41463414634147
18,9,86.99186991869918
18,9,85.97560975609755
18,9,88.00813008130082
18,9,87.39837398373984
18,10,87.8048780487805
18,10,86.99186991869918
18,10,87.1951219512195
18,10,85.97560975609755
18,10,86.3821138211382
18,11,85.97560975609755
18,11,87.39837398373984
18,11,86.78861788617887
18,11,89.22764227642277
